AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,PRIM_STATE,PCT_RPT,MAJOR_SOC,MAJOR_TITLE
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,202840,1.3,,,,20.59,42820.0,0.4,14.19,16.73,18.98,23.22,28.66,29510.0,34800.0,39470.0,48290.0,59610.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,345240,1.8,,,,30.21,62840.0,2.1,18.12,22.52,28.46,36.33,45.66,37690.0,46850.0,59200.0,75560.0,94960.0,,,2022,US,,23,Legal Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,126750,1.1,,,,29.15,60620.0,0.4,18.21,22.61,28.01,34.27,41.42,37870.0,47020.0,58260.0,71280.0,86160.0,,,2024,US,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,76890,2.4,,,,20.67,43000.0,1.0,13.24,16.01,19.42,24.1,29.57,27530.0,33290.0,40390.0,50130.0,61500.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,15590,3.6,,,,19.22,39970.0,1.0,11.78,14.4,18.08,23.33,28.87,24490.0,29950.0,37600.0,48530.0,60060.0,,,2019,,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,3630,11.6,,,,18.28,38020.0,1.8,13.15,14.87,17.7,20.59,25.39,27350.0,30920.0,36820.0,42820.0,52800.0,,,2022,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,133460,1.1,,,,16.87,35090.0,0.3,12.96,14.42,16.86,18.8,21.43,26950.0,29990.0,35070.0,39100.0,44560.0,,,2022,US,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,33-9091,Crossing Guards and Flaggers,detailed,90180,2.4,,,,20.63,42910.0,1.0,14.39,16.48,18.13,22.56,29.54,29940.0,34280.0,37700.0,46920.0,61440.0,,,2024,US,,33,Protective Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,620370,1.5,,,,,70040.0,0.8,,,,,,47050.0,53540.0,62970.0,79380.0,100980.0,True,,2024,US,,25,Educational Instruction and Library Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,57310,2.1,,,,22.62,47040.0,0.5,16.73,18.46,21.7,24.99,31.09,34790.0,38410.0,45130.0,51970.0,64660.0,,,2024,US,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,16180,3.7,,,,,129950.0,2.1,,,,,,37600.0,59160.0,113530.0,179230.0,,True,,2019,,,25,Educational Instruction and Library Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-6061,Passenger Attendants,detailed,13200,5.1,,,,17.42,36230.0,2.2,10.59,14.18,16.65,19.44,24.04,22020.0,29490.0,34630.0,40430.0,50000.0,,,2022,US,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,2879840,0.7,,,,19.8,41190.0,0.1,13.46,15.16,18.16,22.6,28.67,27990.0,31520.0,37780.0,47010.0,59630.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,16630,1.6,,,,28.79,59890.0,2.4,16.3,20.02,25.97,34.69,46.63,33910.0,41640.0,54010.0,72160.0,96990.0,,,2019,,,23,Legal Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,20930,3.9,,,,33.0,68640.0,1.0,20.8,24.02,30.89,38.93,47.8,43270.0,49960.0,64240.0,80980.0,99420.0,,,2022,US,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,36070,2.3,,,,24.63,51230.0,1.1,16.43,18.42,22.11,28.7,37.39,34180.0,38300.0,45990.0,59700.0,77760.0,,,2022,US,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-2099,"Agricultural Workers, All Other",detailed,6540,8.6,,,,16.31,33930.0,2.5,9.23,11.5,14.23,19.14,26.39,19200.0,23910.0,29590.0,39820.0,54890.0,,,2019,,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,42700,3.9,,,,28.46,59200.0,0.7,19.28,23.11,26.29,30.53,38.39,40090.0,48070.0,54680.0,63500.0,79860.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,15990,3.6,,,,13.57,28230.0,1.8,8.99,10.2,12.07,15.4,19.01,18700.0,21210.0,25110.0,32030.0,39540.0,,,2019,,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,24420,2.5,,,,38.35,79770.0,0.8,17.68,26.09,38.26,46.88,60.65,36770.0,54270.0,79570.0,97510.0,126150.0,,,2022,US,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,1393310,0.8,,,,,69790.0,0.6,,,,,,46440.0,50680.0,62340.0,79410.0,102010.0,True,,2024,US,,25,Educational Instruction and Library Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,37-2019,"Building Cleaning Workers, All Other",detailed,16370,7.9,,,,21.23,44150.0,2.8,14.73,17.12,20.37,23.27,29.64,30640.0,35610.0,42360.0,48400.0,61640.0,,,2024,US,,37,Building and Grounds Cleaning and Maintenance Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,5900,10.7,,,,118.52,246530.0,8.5,36.23,83.07,108.54,,,75360.0,172780.0,225770.0,,,,,2024,US,,29,Healthcare Practitioners and Technical Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,67110,2.8,,,,28.56,59400.0,0.9,17.23,21.37,27.19,34.24,42.21,35850.0,44440.0,56550.0,71220.0,87790.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,20650,0.3,,,,,95250.0,0.6,,,,,,50130.0,62770.0,80720.0,108000.0,163180.0,True,,2022,US,,25,Educational Instruction and Library Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,18060,8.0,,,,14.76,30710.0,1.9,9.7,11.23,13.45,16.83,22.36,20180.0,23360.0,27970.0,35010.0,46500.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,16290,2.9,,,,22.2,46180.0,1.4,14.82,17.55,21.55,25.62,30.81,30830.0,36500.0,44830.0,53290.0,64080.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,37-3019,"Grounds Maintenance Workers, All Other",detailed,16050,6.3,,,,21.03,43750.0,2.0,14.0,15.75,19.0,24.03,32.39,29120.0,32770.0,39520.0,49980.0,67370.0,,,2022,US,,37,Building and Grounds Cleaning and Maintenance Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,193010,4.0,,,,31.66,65850.0,1.4,14.01,17.35,24.03,37.62,54.48,29130.0,36090.0,49980.0,78240.0,113320.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,60650,2.4,,,,27.15,56470.0,1.0,15.86,19.96,25.53,31.9,42.0,32980.0,41520.0,53100.0,66360.0,87360.0,,,2019,,,47,Construction and Extraction Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,25860,2.3,,,,45.58,94810.0,0.7,25.79,33.14,43.95,56.94,69.18,53650.0,68940.0,91410.0,118440.0,143880.0,,,2019,,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,31470,1.7,,,,34.89,72570.0,0.7,19.67,25.31,32.27,41.84,52.3,40910.0,52640.0,67120.0,87030.0,108790.0,,,2022,US,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,71400,1.9,,,,31.08,64640.0,0.7,17.94,22.25,28.91,37.5,48.98,37310.0,46270.0,60130.0,77990.0,101870.0,,,2024,US,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,100050,2.3,,,,37.33,77640.0,0.8,20.37,25.72,33.67,45.38,59.77,42360.0,53510.0,70020.0,94390.0,124320.0,,,2019,,,13,Business and Financial Operations Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,3340,0.6,,,,,87880.0,0.6,,,,,,49920.0,63600.0,81920.0,102950.0,133030.0,True,,2022,US,,25,Educational Instruction and Library Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,147820,1.3,,,,17.74,36910.0,0.8,13.42,15.15,16.66,18.11,23.07,27910.0,31510.0,34660.0,37660.0,47990.0,,,2024,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-7199,"Material Moving Workers, All Other",detailed,28240,4.6,,,,17.56,36530.0,1.4,11.36,12.58,15.28,21.02,27.86,23620.0,26170.0,31770.0,43730.0,57960.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,71850,2.2,,,,17.9,37240.0,0.6,12.0,13.95,17.06,21.29,25.73,24970.0,29020.0,35480.0,44280.0,53510.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,66640,4.1,,,,126.31,262710.0,3.0,33.7,65.02,113.63,,,70100.0,135240.0,236350.0,,,,,2024,US,,29,Healthcare Practitioners and Technical Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,15580,5.1,,,,20.03,41660.0,1.3,12.55,15.24,18.54,23.79,28.97,26100.0,31710.0,38570.0,49480.0,60250.0,,,2019,,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,153890,2.0,,,,32.04,66650.0,0.5,20.41,24.32,30.11,38.48,45.66,42440.0,50580.0,62630.0,80040.0,94970.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,18520,3.3,,,,22.75,47320.0,0.8,17.28,18.86,22.0,24.77,29.5,35950.0,39230.0,45760.0,51530.0,61370.0,,,2024,US,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,13-1075,Labor Relations Specialists,detailed,64590,1.5,,,,46.7,97130.0,1.0,23.98,32.54,44.95,59.18,73.77,49880.0,67670.0,93500.0,123090.0,153440.0,,,2024,US,,13,Business and Financial Operations Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,102300,1.5,,,,16.64,34610.0,0.4,10.65,12.68,15.73,19.37,24.39,22150.0,26370.0,32710.0,40280.0,50740.0,,,2019,,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-5031,Ship Engineers,detailed,8650,6.1,,,,48.55,100980.0,2.6,25.25,34.81,41.97,51.72,67.3,52520.0,72410.0,87300.0,107580.0,139990.0,,,2022,US,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-3051,Industrial Production Managers,detailed,211710,0.6,,,,58.13,120900.0,0.4,32.56,41.03,51.71,67.03,85.8,67720.0,85350.0,107560.0,139430.0,178470.0,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,12430,3.7,,,,17.11,35600.0,1.0,11.09,12.9,15.84,19.8,24.78,23070.0,26820.0,32950.0,41190.0,51540.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,34940,3.7,,,,50.09,104190.0,1.5,20.24,29.51,45.77,60.43,76.99,42090.0,61390.0,95210.0,125700.0,160140.0,,,2022,US,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4044,Hydrologic Technicians,detailed,2940,7.9,,,,30.97,64410.0,1.5,19.39,22.81,28.16,38.36,45.34,40330.0,47450.0,58570.0,79790.0,94310.0,,,2024,US,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,33-9032,Security Guards,detailed,1124890,0.4,,,,17.64,36700.0,0.3,11.55,13.88,16.71,18.96,24.69,24020.0,28860.0,34750.0,39440.0,51350.0,,,2022,US,,33,Protective Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,20990,2.9,,,,22.58,46960.0,0.9,15.47,17.89,22.21,24.88,30.58,32190.0,37200.0,46190.0,51740.0,63600.0,,,2024,US,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1495440,0.2,,,,31.49,65510.0,0.3,18.47,23.1,29.51,37.22,46.87,38420.0,48040.0,61370.0,77430.0,97490.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,13-1111,Management Analysts,detailed,709750,0.7,,,,45.94,95560.0,0.4,23.9,30.8,40.99,54.7,74.19,49700.0,64060.0,85260.0,113770.0,154310.0,,,2019,,,13,Business and Financial Operations Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,106620,1.4,,,,18.82,39140.0,0.4,14.37,16.34,17.85,21.06,23.51,29880.0,33990.0,37120.0,43810.0,48900.0,,,2024,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,19-4071,Forest and Conservation Technicians,detailed,31080,1.3,,,,27.24,56660.0,0.3,17.4,20.46,26.11,31.74,38.84,36190.0,42560.0,54310.0,66020.0,80790.0,,,2024,US,,19,"Life, Physical, and Social Science Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,11-9081,Lodging Managers,detailed,39870,2.1,,,,35.21,73230.0,1.7,17.72,22.6,29.76,40.21,58.86,36860.0,47000.0,61910.0,83630.0,122440.0,,,2022,US,,11,Management Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,267940,1.1,,,,12.47,25950.0,0.4,8.82,10.07,11.76,14.02,17.09,18340.0,20940.0,24470.0,29160.0,35550.0,,,2019,,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,3240,12.1,,,,22.14,46050.0,3.2,11.3,16.11,20.57,27.99,35.02,23510.0,33520.0,42790.0,58230.0,72840.0,,,2019,,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,1346910,0.6,,,,,29640.0,0.6,,,,,,18940.0,22920.0,27920.0,35300.0,43040.0,True,,2019,,,25,Educational Instruction and Library Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,13-1020,Buyers and Purchasing Agents,detailed,486900,0.6,,,,39.29,81720.0,0.4,22.34,28.21,36.37,47.69,61.31,46460.0,58670.0,75650.0,99190.0,127520.0,,,2024,US,,13,Business and Financial Operations Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,9830,8.4,,,,28.79,59880.0,1.6,21.71,23.38,27.56,30.72,38.54,45150.0,48630.0,57320.0,63900.0,80170.0,,,2022,US,,49,"Installation, Maintenance, and Repair Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,45710,6.4,,,,32.86,68350.0,1.4,22.04,26.63,31.73,38.48,47.17,45850.0,55390.0,65990.0,80040.0,98110.0,,,2019,,,53,Transportation and Material Moving Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,159390,1.9,,,,15.92,33120.0,0.7,10.44,12.18,14.8,18.93,23.46,21720.0,25340.0,30790.0,39380.0,48790.0,,,2019,,,51,Production Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,37450,2.4,,,,34.83,72450.0,0.7,22.57,27.56,33.04,39.89,48.51,46940.0,57330.0,68730.0,82980.0,100890.0,,,2024,US,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,41670,3.8,,,,16.48,34290.0,1.2,10.7,12.54,15.09,19.06,24.65,22250.0,26090.0,31390.0,39640.0,51270.0,,,2019,,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,45-4029,"Logging Workers, All Other",detailed,3750,8.7,,,,19.42,40390.0,2.4,11.83,15.61,19.12,23.54,27.69,24610.0,32470.0,39780.0,48970.0,57580.0,,,2019,,,45,"Farming, Fishing, and Forestry Occupations"
99,U.S.,1,0,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,16960,1.8,,,,47.93,99690.0,0.5,36.33,39.91,46.64,52.02,61.58,75570.0,83020.0,97020.0,108190.0,128090.0,,,2024,US,,29,Healthcare Practitioners and Technical Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,111140,1.9,,,,49.71,103390.0,1.0,29.09,36.59,46.49,59.28,76.83,60510.0,76110.0,96690.0,123300.0,159800.0,,,2024,US,,17,Architecture and Engineering Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,1240,10.4,,,,24.11,50140.0,2.9,14.2,18.69,22.2,28.26,35.73,29540.0,38880.0,46180.0,58780.0,74320.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,303620,1.5,,,,24.69,51360.0,1.0,13.26,16.39,22.2,29.29,39.45,27580.0,34090.0,46180.0,60920.0,82050.0,,,2024,US,,39,Personal Care and Service Occupations
