OCC_CODE,A_PCT10_2019,A_PCT10_2022,A_PCT10_2024,A_PCT25_2019,A_PCT25_2022,A_PCT25_2024,A_PCT75_2019,A_PCT75_2022,A_PCT75_2024,A_PCT90_2019,A_PCT90_2022,A_PCT90_2024,TOT_EMP_2019,TOT_EMP_2022,TOT_EMP_2024,real_median_wage_2019,real_median_wage_2022,real_median_wage_2024,OCC_TITLE,emp_change_pct_19_24,emp_change_pct_19_22,emp_change_pct_22_24,wage_change_pct_19_24,wage_change_pct_19_22,wage_change_pct_22_24
39-1013,28280.0,35200.0,38360.0,38970.0,46430.0,49190.0,63170.0,65480.0,74080.0,77510.0,77590.0,82370.0,29420.0,21900.0,25530.0,58975.73,60849.49,61590.0,First-Line Supervisors of Gambling Services Workers,-13.222297756628144,-25.56084296397009,16.575342465753426,4.432789555974969,3.1771713550641847,1.2169535028148997
39-2011,20810.0,27050.0,29120.0,24120.0,29660.0,32870.0,42080.0,46250.0,48900.0,59110.0,66850.0,70800.0,16530.0,17710.0,20110.0,35390.090000000004,38505.22,38750.0,Animal Trainers,21.657592256503328,7.138535995160314,13.551665725578768,9.493928950166543,8.80226639717502,0.6357060159635468
39-2021,18630.0,22250.0,24500.0,21200.0,26370.0,28870.0,30070.0,35450.0,37160.0,38630.0,44280.0,46480.0,212450.0,256670.0,277300.0,28819.14,31921.93,33470.0,Animal Caretakers,30.524829371616853,20.814309249235112,8.037557953792808,16.138094335917035,10.766421204796538,4.849550136849494
39-3011,17040.0,19590.0,22340.0,18570.0,22060.0,24480.0,24720.0,37630.0,45430.0,36370.0,61060.0,73530.0,98890.0,71290.0,82980.0,24725.38,31478.72,33280.0,Gambling Dealers,-16.088583274345233,-27.909798766306,16.39781175480432,34.598538020447,27.313392150090294,5.7222148804017525
39-3012,19350.0,20890.0,22200.0,21850.0,24760.0,24960.0,31030.0,36230.0,36310.0,43030.0,43480.0,45900.0,9970.0,7910.0,7600.0,28784.25,31284.14,30460.0,Gambling and Sports Book Writers and Runners,-23.77131394182548,-20.661985957873625,-3.919089759797725,5.821760163978565,8.684923178474337,-2.63437000345862
39-3019,18650.0,22140.0,22880.0,22920.0,25740.0,27570.0,37080.0,37600.0,38950.0,51860.0,48440.0,56740.0,10470.0,12260.0,14920.0,32912.9,32808.35,34530.0,"Gambling Service Workers, All Other",42.50238777459408,17.096466093600764,21.69657422512235,4.9132710882359145,-0.3176566027302452,5.247597029414773
39-3021,18260.0,21730.0,24160.0,20560.0,26380.0,29250.0,34200.0,38490.0,75380.0,52980.0,50220.0,82040.0,4540.0,1900.0,1950.0,29249.45,36062.16,38180.0,Motion Picture Projectionists,-57.04845814977973,-58.14977973568281,2.631578947368421,30.532368984715948,23.291754203925187,5.872748609622951
39-3031,17680.0,20020.0,22880.0,19460.0,22240.0,27140.0,27840.0,32450.0,35650.0,35170.0,37300.0,40210.0,138160.0,98350.0,119210.0,27330.5,29889.65,31150.0,"Ushers, Lobby Attendants, and Ticket Takers",-13.71598147075854,-28.814418066010425,21.209964412811388,13.975229139605934,9.363714531384344,4.216677010269448
39-3091,17820.0,20170.0,21940.0,19560.0,22790.0,26430.0,26680.0,31970.0,35360.0,32130.0,36920.0,39940.0,338110.0,324580.0,371590.0,27179.31,30030.18,30490.0,Amusement and Recreation Attendants,9.902102865931203,-4.001656265712343,14.48333230636515,12.180919971846226,10.48911837717734,1.531192953222391
39-3092,24370.0,31310.0,33610.0,29800.0,37220.0,39240.0,55530.0,65330.0,83090.0,87780.0,85820.0,115240.0,7460.0,5730.0,6290.0,48159.83,52396.07,54810.0,Costume Attendants,-15.683646112600536,-23.19034852546917,9.773123909249565,13.808541267691348,8.796210451739547,4.607082172384303
39-3093,18700.0,22620.0,23530.0,21210.0,25730.0,29120.0,32030.0,36010.0,41530.0,39540.0,45770.0,50790.0,15990.0,12130.0,14960.0,29202.93,32657.01,34800.0,"Locker Room, Coatroom, and Dressing Room Attendants",-6.441525953721075,-24.140087554721703,23.33058532563891,19.16612476898722,11.8278542598294,6.562113310434732
39-3099,18320.0,18700.0,22700.0,22120.0,21470.0,28180.0,37330.0,35300.0,40360.0,51230.0,44850.0,52860.0,4500.0,4930.0,8060.0,30772.98,29468.06,34550.0,"Entertainment Attendants and Related Workers, All Other",79.11111111111111,9.555555555555555,63.48884381338742,12.273819435101837,-4.240473298328605,17.245587256168214
39-4011,26090.0,31600.0,35160.0,36090.0,41490.0,46160.0,60760.0,62680.0,64760.0,76110.0,79830.0,78740.0,3890.0,3950.0,3420.0,55544.880000000005,53952.71,56280.0,Embalmers,-12.082262210796916,1.5424164524421593,-13.41772151898734,1.3234703180563092,-2.8664568183422223,4.313573868671288
39-4021,19390.0,23210.0,26820.0,22720.0,27880.0,29420.0,34860.0,37270.0,39230.0,43710.0,46420.0,46690.0,34370.0,32950.0,30560.0,32482.59,33683.96,34610.0,Funeral Attendants,-11.085248763456503,-4.131510037823683,-7.253414264036419,6.549385378444268,3.698504337246504,2.749201697187625
39-4031,29370.0,30440.0,31470.0,40050.0,38480.0,38470.0,71530.0,71360.0,67140.0,89880.0,93250.0,85940.0,25440.0,23940.0,25700.0,62976.45,55747.17,49800.0,"Morticians, Undertakers, and Funeral Arrangers",1.022012578616352,-5.89622641509434,7.351712614870509,-20.92282114981077,-11.47933870518266,-10.668111044919408
39-5011,20300.0,22880.0,27770.0,23880.0,28930.0,32050.0,42210.0,46770.0,59180.0,56630.0,60910.0,78440.0,20030.0,12690.0,18100.0,35064.450000000004,37824.19,38960.0,Barbers,-9.63554667998003,-36.64503245132302,42.63199369582348,11.10968516545959,7.870478504582248,3.0028666839924534
39-5012,18420.0,21800.0,24580.0,20900.0,27400.0,29060.0,36730.0,45710.0,48300.0,51870.0,60080.0,70220.0,385960.0,298050.0,295460.0,30342.67,35986.49,35250.0,"Hairdressers, Hairstylists, and Cosmetologists",-23.4480257021453,-22.776971706912637,-0.8689817144774367,16.1730328939411,18.600274794538503,-2.046573589144143
39-5091,23920.0,37440.0,22010.0,38250.0,48420.0,28850.0,118560.0,107450.0,132530.0,145420.0,170860.0,157090.0,3400.0,2970.0,3320.0,88073.99,104175.97,50280.0,"Makeup Artists, Theatrical and Performance",-2.3529411764705883,-12.647058823529411,11.784511784511784,-42.911636000594505,18.28233284310157,-51.73551059807746
39-5092,20230.0,23330.0,27910.0,23420.0,29120.0,31510.0,30200.0,35110.0,37660.0,36730.0,45180.0,47990.0,111780.0,138020.0,147820.0,29970.51,33651.53,34660.0,Manicurists and Pedicurists,32.24190373948828,23.47468241188048,7.100420228952325,15.64701434843784,12.282140010296777,2.9968028199609384
39-5093,17920.0,21430.0,22880.0,19450.0,24650.0,27390.0,25340.0,30190.0,35610.0,29230.0,33770.0,35970.0,12120.0,7480.0,8890.0,26225.65,30116.66,31470.0,Shampooers,-26.65016501650165,-38.28382838283829,18.850267379679146,19.9970258125156,14.836658004663366,4.493658991402102
39-5094,20500.0,25540.0,27160.0,25220.0,31020.0,34130.0,46770.0,53050.0,55860.0,62540.0,79300.0,77330.0,56660.0,61990.0,70240.0,39646.67,41142.86,41560.0,Skincare Specialists,23.967525591246027,9.40698905753618,13.308598160993707,4.825953856906525,3.773810007246517,1.0138818740359796
39-6011,18690.0,22210.0,25480.0,21580.0,27240.0,29830.0,31550.0,36600.0,40780.0,39510.0,45560.0,48490.0,39790.0,26520.0,31220.0,29749.54,34062.31,36020.0,Baggage Porters and Bellhops,-21.538074893189243,-33.350087961799446,17.722473604826547,21.077502374826636,14.496930036565258,5.7473788477645895
39-6012,22250.0,26880.0,30770.0,26090.0,30460.0,33860.0,39640.0,42880.0,45700.0,51270.0,56550.0,58050.0,41670.0,37600.0,44200.0,36506.57,38440.36,37320.0,Concierges,6.071514278857691,-9.7672186225102,17.5531914893617,2.228174271096957,5.297101316283619,-2.914540862780683
39-7010,19500.0,23400.0,26890.0,22970.0,28220.0,31250.0,35780.0,42870.0,45910.0,45850.0,55130.0,59930.0,48710.0,41180.0,49010.0,32098.8,37229.64,36660.0,Tour and Travel Guides,0.6158899609936358,-15.458838020940258,19.01408450704225,14.209877004747842,15.98452278589854,-1.53007120133313
39-9011,18000.0,21250.0,22900.0,20210.0,23530.0,28000.0,29220.0,33870.0,36960.0,35800.0,39090.0,44560.0,561520.0,459460.0,520180.0,28179.49,30830.12,32050.0,Childcare Workers,-7.362159851830745,-18.17566604929477,13.215513864101336,13.735202446886008,9.4062383669825,3.956779928200088
39-9031,21110.0,23920.0,27580.0,26910.0,31530.0,34090.0,57470.0,60060.0,60920.0,75400.0,80330.0,82050.0,325500.0,250540.0,303620.0,46973.57,49055.78,46180.0,Exercise Trainers and Group Fitness Instructors,-6.721966205837174,-23.029185867895546,21.186237726510736,-1.689396824639898,4.432726743996676,-5.862265364040688
39-9032,18860.0,22580.0,25640.0,22170.0,27040.0,30460.0,33630.0,37500.0,41120.0,44000.0,48270.0,49460.0,358750.0,270380.0,309640.0,30645.05,34246.08,35380.0,Recreation Workers,-13.689198606271775,-24.63275261324042,14.520304756268953,15.450945585012915,11.750772147540966,3.311094291667829
39-9041,20600.0,25580.0,28490.0,24310.0,29800.0,33890.0,36980.0,43430.0,47590.0,46640.0,51480.0,58350.0,107930.0,86770.0,82810.0,34250.35,38613.32,39180.0,Residential Advisors,-23.27434448253497,-19.60529973130733,-4.563789328108793,14.39299160446536,12.7384683660167,1.4675764736106616
41-1011,26290.0,29310.0,31120.0,31960.0,35900.0,37580.0,54290.0,57860.0,60510.0,70060.0,74580.0,76560.0,1171900.0,1097160.0,1113160.0,46927.05,48915.25,47320.0,First-Line Supervisors of Retail Sales Workers,-5.01237306937452,-6.377677276218108,1.458310547231033,0.8373635248753055,4.236788803046424,-3.2612528812589123
41-1012,41780.0,47570.0,48880.0,55860.0,63150.0,62730.0,103830.0,115320.0,118190.0,146740.0,161690.0,162120.0,249090.0,237520.0,219010.0,86945.88,89560.84999999999,84130.0,First-Line Supervisors of Non-Retail Sales Workers,-12.075956481593,-4.644907463165924,-7.793027955540587,-3.238658347008512,3.0075835680770457,-6.06386607541129
41-2011,18150.0,21440.0,23070.0,20320.0,23920.0,27780.0,26550.0,31690.0,35410.0,31270.0,35900.0,38220.0,3596630.0,3296040.0,3148030.0,27504.95,30527.44,31190.0,Cashiers,-12.472787025632329,-8.357545813720066,-4.490540163347532,13.3977702195423,10.988894726222,2.1703752427324443
41-2012,19430.0,21130.0,22810.0,22470.0,24960.0,28870.0,31460.0,36800.0,39350.0,38960.0,46840.0,49190.0,21290.0,18800.0,21930.0,29877.47,32440.81,34810.0,Gambling Change Persons and Booth Cashiers,3.0061061531235325,-11.695631751996242,16.648936170212767,16.509195725073102,8.579508238147328,7.303116044266473
41-2021,19620.0,24620.0,28580.0,23630.0,29680.0,34200.0,37910.0,44960.0,48290.0,50860.0,57490.0,62030.0,411560.0,370770.0,398620.0,33517.66,38732.23,38540.0,Counter and Rental Clerks,-3.144134512586257,-9.911070074837204,7.511395204574264,14.984160588776174,15.557679145859204,-0.4963050152289087
41-2022,20570.0,23510.0,27770.0,24840.0,29030.0,30630.0,41980.0,46270.0,48410.0,56090.0,59070.0,61750.0,256170.0,259280.0,265060.0,36878.73,38699.8,37440.0,Parts Salespersons,3.470351719561229,1.2140375531873364,2.229250231410058,1.5219341880807629,4.937995424462806,-3.255313980950795
41-2031,18900.0,22590.0,25600.0,21780.0,26950.0,29140.0,31480.0,36090.0,37850.0,42780.0,47200.0,47930.0,4317950.0,3640040.0,3800250.0,29365.75,33078.6,34580.0,Retail Salespersons,-11.989485751340336,-15.699811253025162,4.401325260161976,17.756229621242433,12.643470709925674,4.538886168096599
41-3011,25390.0,30510.0,33480.0,35250.0,39990.0,44980.0,79010.0,82880.0,91430.0,118300.0,132640.0,133540.0,129740.0,106560.0,97470.0,61999.53,63184.45,61460.0,Advertising Sales Agents,-24.872822568213348,-17.866502235239707,-8.530405405405405,-0.8702162742201415,1.911175778267994,-2.729231638480666
41-3021,28000.0,31530.0,36390.0,36520.0,40030.0,45520.0,77460.0,81970.0,91150.0,125500.0,130350.0,135660.0,410050.0,445540.0,469480.0,59243.22,62546.66,60370.0,Insurance Sales Agents,14.493354468967198,8.655042068040483,5.373254926605917,1.9019560381761809,5.576064231485046,-3.4800579279533013
41-3031,35320.0,40200.0,47080.0,43510.0,48300.0,51600.0,112770.0,110710.0,129480.0,204130.0,189620.0,215210.0,437880.0,443220.0,472300.0,72420.01000000001,72945.87999999999,78140.0,"Securities, Commodities, and Financial Services Sales Agents",7.860601077920891,1.2195121951219512,6.5610757637290735,7.898355716879893,0.7261390878018116,7.120511809577197
41-3041,23660.0,29650.0,33280.0,30400.0,36590.0,38760.0,54710.0,58520.0,60880.0,69420.0,64100.0,74160.0,66670.0,53180.0,59150.0,47287.58,50158.4,48450.0,Travel Agents,-11.27943602819859,-20.23398830058497,11.226024821361417,2.458193039271619,6.070981006006228,-3.406009761076912
41-3091,27320.0,34390.0,36930.0,37550.0,45280.0,47120.0,80790.0,94170.0,98780.0,120460.0,135210.0,142040.0,1039670.0,1075750.0,1189330.0,65279.19,67454.4,66260.0,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",14.394952244462186,3.4703319322477326,10.558215198698582,1.5024849419853366,3.3321645075559174,-1.7706776726203095
41-4011,41080.0,46160.0,48840.0,57050.0,62500.0,65640.0,117560.0,138180.0,146150.0,158580.0,182610.0,194890.0,306980.0,290830.0,293930.0,94226.26,105624.51,100070.0,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",-4.251091276304645,-5.260929050752492,1.0659147955850496,6.20181677591787,12.096680904028222,-5.258732087845893
41-4012,30530.0,35790.0,37860.0,42070.0,47220.0,49040.0,85730.0,93280.0,97570.0,125300.0,129450.0,134470.0,1344530.0,1273400.0,1266860.0,69698.59,68351.63,66780.0,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",-5.776739827300246,-5.290324500011156,-0.5135856761426103,-4.187444824924,-1.9325498550257496,-2.2993306816531
41-9011,21750.0,26200.0,30910.0,25230.0,29420.0,33860.0,41880.0,41620.0,50100.0,54490.0,58220.0,60320.0,77760.0,43410.0,64770.0,35971.590000000004,37586.37,37960.0,Demonstrators and Product Promoters,-16.705246913580247,-44.17438271604938,49.20525224602626,5.5277234061658,4.489042602787342,0.9940571542290588
41-9012,21930.0,27170.0,38010.0,23530.0,29540.0,45760.0,39620.0,95000.0,89990.0,55630.0,156000.0,124380.0,2320.0,2070.0,5350.0,32971.05,46623.53,89990.0,Models,130.60344827586206,-10.775862068965516,158.45410628019323,172.93640936518548,41.40747716557402,93.01412827385658
41-9021,23600.0,36360.0,36920.0,35940.0,49280.0,48200.0,95790.0,97320.0,114220.0,178720.0,173000.0,166730.0,42730.0,52310.0,49590.0,69454.36,67227.39,72280.0,Real Estate Brokers,16.054294406739995,22.41984554177393,-5.199770598355955,4.068340706040628,-3.206378980383666,7.515701561521279
41-9022,24930.0,29130.0,31940.0,33600.0,36090.0,38940.0,75340.0,78240.0,85440.0,111800.0,113320.0,125140.0,162330.0,193010.0,190600.0,56905.59,54028.38,56320.0,Real Estate Sales Agents,17.41514199470215,18.899772069241667,-1.2486399668410963,-1.0290553177640434,-5.056111359182826,4.241511590760268
41-9031,59180.0,64790.0,70580.0,76350.0,82940.0,90690.0,139620.0,155180.0,159200.0,174270.0,195140.0,202670.0,63550.0,59700.0,56690.0,120835.7,117320.93,121520.0,Sales Engineers,-10.794649881982693,-6.058221872541306,-5.041876046901173,0.5663061495899001,-2.908718201657295,3.579131191680809
41-9041,19170.0,22350.0,24620.0,22170.0,27360.0,29120.0,33960.0,36990.0,38640.0,44480.0,46100.0,48930.0,134800.0,96520.0,66430.0,30575.27,33543.43,34410.0,Telemarketers,-50.71958456973293,-28.39762611275965,-31.174886033982595,12.541933399116342,9.707714764252286,2.5834269184755394
41-9091,19550.0,20540.0,23440.0,23020.0,25130.0,31200.0,39670.0,39030.0,42970.0,61580.0,51860.0,55970.0,8930.0,8640.0,4590.0,31889.46,33619.1,34530.0,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",-48.600223964165735,-3.2474804031354982,-46.875,8.280290729287987,5.423861050014643,2.70947169912342
41-9099,21650.0,27860.0,28060.0,24740.0,32710.0,35040.0,47530.0,66330.0,66240.0,69940.0,93070.0,95850.0,118910.0,119490.0,99070.0,37006.66,47693.72,46370.0,"Sales and Related Workers, All Other",-16.68488773021613,0.487763855016399,-17.08929617541217,25.301770005723284,28.878747771347097,-2.775459746063006
43-1011,34290.0,38420.0,43920.0,43360.0,48040.0,53190.0,72480.0,77430.0,82340.0,91570.0,97490.0,102980.0,1487870.0,1495440.0,1495580.0,65849.06,66340.97,66140.0,First-Line Supervisors of Office and Administrative Support Workers,0.5181904333039848,0.5087810090935364,0.0093617931846145,0.4418286305074094,0.7470266090358822,-0.3029349736671037
43-2011,21870.0,25640.0,29820.0,25670.0,29650.0,34250.0,37790.0,40070.0,46330.0,47970.0,52710.0,60940.0,68050.0,47430.0,35730.0,35599.43,37478.27,38370.0,"Switchboard Operators, Including Answering Service",-47.49448934606907,-30.30124908155768,-24.667931688804558,7.782624609438971,5.27772495233771,2.379325406428854
43-2021,23360.0,27430.0,31440.0,27700.0,31220.0,35860.0,47630.0,49510.0,48530.0,57620.0,64390.0,57510.0,4740.0,4030.0,3950.0,41577.25,41434.73,39130.0,Telephone Operators,-16.666666666666664,-14.978902953586498,-1.9851116625310172,-5.886031423434691,-0.3427836136348702,-5.562314512487462
43-2099,23510.0,29540.0,35980.0,33520.0,38880.0,44620.0,58230.0,58780.0,64310.0,72840.0,74320.0,89110.0,3240.0,1240.0,1390.0,49764.77,49920.58,49910.0,"Communications Equipment Operators, All Other",-57.098765432098766,-61.72839506172839,12.096774193548388,0.2918329573310514,0.3130929772206274,-0.0211936640159263
43-3011,25800.0,29510.0,33960.0,30740.0,34800.0,38290.0,45840.0,48290.0,54990.0,56860.0,59610.0,65830.0,235870.0,202840.0,165020.0,43031.0,42667.07,46040.0,Bill and Account Collectors,-30.037732649340736,-14.003476491287572,-18.64523762571485,6.992633217912668,-0.8457391183100562,7.90522995837305
43-3021,27650.0,31580.0,35760.0,32940.0,36800.0,40260.0,47580.0,49520.0,56350.0,57300.0,60480.0,64990.0,466450.0,441980.0,417500.0,45054.62,46277.61,47170.0,Billing and Posting Clerks,-10.494158001929469,-5.246007074713259,-5.538712158921219,4.695145581074699,2.714460803353792,1.9283407245966235
43-3031,25870.0,30460.0,34600.0,33020.0,37180.0,41390.0,51370.0,55310.0,60220.0,62410.0,65540.0,72660.0,1512660.0,1550750.0,1455770.0,47950.49,49574.66,49210.0,"Bookkeeping, Accounting, and Auditing Clerks",-3.760924464188912,2.5180807319556275,-6.124778333064646,2.6266884863950337,3.3871812363127014,-0.7355774099106202
43-3041,20970.0,23480.0,27940.0,24040.0,28230.0,31870.0,33950.0,37200.0,43840.0,40550.0,44460.0,49350.0,14330.0,11730.0,13490.0,32610.52,34289.32,36990.0,Gambling Cage Workers,-5.861828332170272,-18.143754361479413,15.004262574595057,13.429653988958162,5.148031984770556,7.876155024363272
43-3051,30320.0,34220.0,36670.0,37000.0,40470.0,45440.0,57030.0,61170.0,65750.0,66210.0,73580.0,78830.0,142700.0,159190.0,156950.0,53707.34,53650.03,55290.0,Payroll and Timekeeping Clerks,9.985984583041343,11.555711282410652,-1.407123563037879,2.946822538595276,-0.1067079471819027,3.056792326117993
43-3061,29450.0,32450.0,36810.0,35530.0,37800.0,41240.0,51290.0,53100.0,57680.0,59920.0,62280.0,65890.0,66030.0,63340.0,59900.0,50369.53,48904.44,48510.0,Procurement Clerks,-9.28365894290474,-4.07390580039376,-5.4310072623934325,-3.691775563520245,-2.90868308677886,-0.8065525338803493
43-3071,23330.0,28570.0,31270.0,26920.0,31140.0,36420.0,36390.0,39450.0,45550.0,40230.0,46350.0,48270.0,442120.0,352440.0,339340.0,36320.49,39326.78,39340.0,Tellers,-23.247082240115805,-20.284085768569614,-3.716944728180683,8.313516695397013,8.277118508037752,0.0336157702207024
43-3099,28650.0,33330.0,38770.0,34700.0,39000.0,46350.0,52370.0,56520.0,61190.0,63710.0,68740.0,75860.0,30500.0,41850.0,37030.0,49334.46,50947.53,52150.0,"Financial Clerks, All Other",21.40983606557377,37.21311475409836,-11.517323775388292,5.7070453390996905,3.269661814480182,2.360212555937454
43-4011,35600.0,40090.0,47730.0,43490.0,48070.0,53880.0,63770.0,63500.0,77400.0,78160.0,79860.0,91650.0,47990.0,42700.0,40090.0,61348.25,59109.08,62940.0,Brokerage Clerks,-16.461762867264014,-11.023129818712231,-6.112412177985949,2.594613538283488,-3.6499329646730025,6.4811023957740606
43-4021,26540.0,29930.0,33530.0,32330.0,34740.0,38510.0,46090.0,48140.0,52480.0,55050.0,59840.0,62200.0,6250.0,4970.0,6260.0,44356.82,41834.7,46740.0,Correspondence Clerks,0.16,-20.48,25.95573440643863,5.372747640610847,-5.685980194251983,11.725433671091231
43-4031,25990.0,30310.0,34860.0,31860.0,36440.0,39730.0,49380.0,51990.0,59590.0,61100.0,63640.0,72370.0,154020.0,159760.0,170010.0,45798.94,47715.34,47700.0,"Court, Municipal, and License Clerks",10.381768601480328,3.726788728736528,6.415873810716074,4.150882094651093,4.184376319626599,-0.032148990240867
43-4041,26950.0,30830.0,34590.0,32780.0,36500.0,40850.0,49360.0,53290.0,59530.0,60570.0,64080.0,71730.0,26700.0,16290.0,11960.0,46636.3,48461.23,49130.0,"Credit Authorizers, Checkers, and Clerks",-55.2059925093633,-38.98876404494382,-26.580724370779617,5.347122306014835,3.9131106026850175,1.380010371177133
43-4051,22980.0,27990.0,30690.0,27630.0,31520.0,35970.0,43980.0,47010.0,50140.0,56380.0,59630.0,62730.0,2919230.0,2879840.0,2725930.0,40367.73,40840.18,42830.0,Customer Service Representatives,-6.621609122953656,-1.3493284187953674,-5.344394133007389,6.099599853645465,1.1703655370267216,4.872211630800843
43-4061,32180.0,33230.0,37690.0,37160.0,39060.0,43850.0,55960.0,59680.0,61680.0,62840.0,66060.0,72280.0,139780.0,149760.0,156260.0,54184.17,53217.63,51500.0,"Eligibility Interviewers, Government Programs",11.789955644584346,7.139791100300472,4.340277777777778,-4.953790009148426,-1.7838051224185971,-3.227558235870326
43-4071,22150.0,26190.0,29620.0,26370.0,31030.0,35120.0,40280.0,46570.0,50020.0,50740.0,57280.0,61080.0,102300.0,87250.0,78980.0,38041.73,40310.49,41270.0,File Clerks,-22.795698924731184,-14.71163245356794,-9.478510028653297,8.48612825967693,5.96387177975343,2.3802985277529545
43-4081,18340.0,22280.0,26600.0,20940.0,25630.0,29210.0,29160.0,34380.0,37430.0,35550.0,37860.0,44720.0,267940.0,243180.0,261430.0,28458.61,31251.71,34270.0,"Hotel, Motel, and Resort Desk Clerks",-2.4296484287527056,-9.240874822721503,7.504729007319681,20.42049840101115,9.814604437813369,9.657999514266583
43-4111,23710.0,29520.0,31980.0,28310.0,33930.0,37380.0,42820.0,46910.0,50440.0,51360.0,55620.0,60960.0,188570.0,168680.0,157310.0,40670.11,41834.7,43830.0,"Interviewers, Except Eligibility and Loan",-16.577398313623586,-10.547807180357427,-6.740573867678444,7.769563445980351,2.863503442700294,4.769485618398131
43-4121,19030.0,22060.0,25090.0,22490.0,26620.0,30190.0,35730.0,38960.0,44200.0,44970.0,48750.0,52790.0,85910.0,77660.0,80070.0,31970.870000000003,33673.15,36010.0,"Library Assistants, Clerical",-6.797811663368641,-9.603072983354672,3.103270667010044,12.6337819396219,5.32447193335683,6.939802186608614
43-4131,26610.0,31750.0,36360.0,33230.0,37890.0,42720.0,50010.0,53740.0,59520.0,60090.0,61940.0,65910.0,208530.0,242630.0,173100.0,47264.32,50255.69,48950.0,Loan Interviewers and Clerks,-16.990361099122428,16.352563180357745,-28.65680253884516,3.566495826026906,6.329023669440279,-2.59809386757996
43-4141,26820.0,32760.0,36980.0,31060.0,36620.0,40050.0,43600.0,47230.0,51510.0,51310.0,55400.0,60110.0,43420.0,45170.0,38030.0,42507.65,44126.42,46610.0,New Accounts Clerks,-12.413634269921694,4.030400736987564,-15.806951516493248,9.650851082099337,3.808185114914601,5.628328788059403
43-4151,23260.0,28470.0,33530.0,27300.0,33070.0,38110.0,43660.0,46670.0,51890.0,54050.0,56220.0,61680.0,137180.0,113500.0,83420.0,39821.12,41142.86,44660.0,Order Clerks,-39.189386207902025,-17.261991543956846,-26.50220264317181,12.151541694457608,3.3191934330325163,8.54860357301364
43-4161,28760.0,32240.0,36090.0,34470.0,38370.0,42360.0,49640.0,53080.0,58560.0,59320.0,62580.0,67140.0,117340.0,103680.0,92580.0,48183.09,49650.33,49440.0,"Human Resources Assistants, Except Payroll and Timekeeping",-21.10107380262485,-11.64138401227203,-10.70601851851852,2.608612274555236,3.045134714274236,-0.423622562025271
43-4171,21130.0,24350.0,28280.0,25050.0,28960.0,32660.0,36680.0,38170.0,44070.0,43380.0,46220.0,48870.0,1057370.0,1011170.0,964530.0,34948.15,36710.76,37230.0,Receptionists and Information Clerks,-8.780275589434163,-4.369331454457758,-4.612478613882928,6.529244037238017,5.043500156660655,1.4144082007563938
43-4181,24750.0,29990.0,34550.0,29260.0,33940.0,37200.0,61340.0,61310.0,54930.0,72630.0,68090.0,75050.0,123660.0,119130.0,127440.0,44635.94,42331.96,41460.0,Reservation and Transportation Ticket Agents and Travel Clerks,3.056768558951965,-3.66327025715672,6.975572903550743,-7.115208058797467,-5.161714976765367,-2.059814853836201
43-4199,25770.0,29730.0,34170.0,32290.0,36110.0,39610.0,50530.0,53350.0,58680.0,59830.0,63610.0,68850.0,153850.0,150590.0,143910.0,48101.68,48342.32,48360.0,"Information and Record Clerks, All Other",-6.460838479038024,-2.1189470263243417,-4.435885516966598,0.5370290601076714,0.500273587117954,0.0365725103801395
43-5011,26780.0,32720.0,37240.0,34080.0,38400.0,43490.0,55940.0,58710.0,62230.0,69040.0,70280.0,76350.0,95810.0,93480.0,97800.0,50869.62,50655.66,49900.0,Cargo and Freight Agents,2.0770274501617783,-2.431896461747208,4.621309370988447,-1.9060885455798624,-0.4206046752462597,-1.491758275383237
43-5021,20990.0,26350.0,29880.0,24760.0,30550.0,35130.0,36570.0,39730.0,44630.0,46080.0,46800.0,50590.0,74720.0,75800.0,71920.0,34529.47,38137.68,38340.0,Couriers and Messengers,-3.747323340471092,1.4453961456102784,-5.118733509234828,11.035587861615015,10.449653585763114,0.5304989710963008
43-5031,27190.0,31090.0,35640.0,33650.0,37720.0,42140.0,52650.0,59440.0,62840.0,64950.0,70730.0,78110.0,95320.0,95730.0,101140.0,48741.33,50698.9,50730.0,Public Safety Telecommunicators,6.105749055812002,0.4301300881242131,5.651310978794526,4.080048697891498,4.016242478405903,0.0613425537832153
43-5032,25260.0,30160.0,34600.0,31640.0,36090.0,40240.0,52740.0,57320.0,61520.0,67850.0,71930.0,76130.0,199360.0,206370.0,211000.0,46740.97,48461.23,48880.0,"Dispatchers, Except Police, Fire, and Ambulance",5.83868378812199,3.5162520064205456,2.243543150651742,4.576349185735766,3.680411424923348,0.8641340717105284
43-5041,25810.0,29130.0,33980.0,31720.0,34660.0,39620.0,57760.0,61980.0,68030.0,72420.0,78600.0,86480.0,30450.0,20460.0,19620.0,49171.64,48385.56,49180.0,"Meter Readers, Utilities",-35.56650246305419,-32.80788177339902,-4.105571847507331,0.0170016700683576,-1.5986450726475705,1.6418948132459403
43-5051,35770.0,39770.0,42600.0,43170.0,50150.0,55410.0,60750.0,68310.0,74050.0,61980.0,69620.0,74050.0,81170.0,77690.0,78060.0,56207.79,60752.2,61630.0,Postal Service Clerks,-3.831464826906492,-4.287298262905014,0.4762517698545501,9.646723345643013,8.085018108699872,1.444885946517168
